date,component,supply_units,demand_units,utilized_units,wasted_units,utilization_rate,wastage_rate
2023-06-03,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-06-03,Fresh Frozen Plasma,19,17,17,2,0.8947368421052632,0.10526315789473684
2023-06-03,Packed RBC,64,58,58,8,0.90625,0.125
2023-06-03,Platelets,19,18,18,1,0.9473684210526315,0.05263157894736842
2023-06-04,Cryoprecipitate,11,11,11,0,1.0,0.0
2023-06-04,Fresh Frozen Plasma,23,21,21,2,0.9130434782608695,0.08695652173913043
2023-06-04,Packed RBC,46,44,44,3,0.9565217391304348,0.06521739130434782
2023-06-04,Platelets,28,26,26,3,0.9285714285714286,0.10714285714285714
2023-06-05,Cryoprecipitate,10,10,10,0,1.0,0.0
2023-06-05,Fresh Frozen Plasma,33,31,31,2,0.9393939393939394,0.06060606060606061
2023-06-05,Packed RBC,102,94,94,9,0.9215686274509803,0.08823529411764706
2023-06-05,Platelets,38,35,35,3,0.9210526315789473,0.07894736842105263
2023-06-06,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2023-06-06,Fresh Frozen Plasma,24,23,23,1,0.9583333333333334,0.041666666666666664
2023-06-06,Packed RBC,111,94,94,20,0.8468468468468469,0.18018018018018017
2023-06-06,Platelets,39,35,35,5,0.8974358974358975,0.1282051282051282
2023-06-07,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2023-06-07,Fresh Frozen Plasma,31,28,28,4,0.9032258064516129,0.12903225806451613
2023-06-07,Packed RBC,93,81,81,15,0.8709677419354839,0.16129032258064516
2023-06-07,Platelets,41,35,35,8,0.8536585365853658,0.1951219512195122
2023-06-08,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2023-06-08,Fresh Frozen Plasma,23,22,22,2,0.9565217391304348,0.08695652173913043
2023-06-08,Packed RBC,95,86,86,10,0.9052631578947369,0.10526315789473684
2023-06-08,Platelets,36,34,34,2,0.9444444444444444,0.05555555555555555
2023-06-09,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-06-09,Fresh Frozen Plasma,22,21,21,1,0.9545454545454546,0.045454545454545456
2023-06-09,Packed RBC,102,97,97,6,0.9509803921568627,0.058823529411764705
2023-06-09,Platelets,37,32,32,5,0.8648648648648649,0.13513513513513514
2023-06-10,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-06-10,Fresh Frozen Plasma,25,22,22,3,0.88,0.12
2023-06-10,Packed RBC,43,38,38,6,0.8837209302325582,0.13953488372093023
2023-06-10,Platelets,21,20,20,1,0.9523809523809523,0.047619047619047616
2023-06-11,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-06-11,Fresh Frozen Plasma,27,24,24,3,0.8888888888888888,0.1111111111111111
2023-06-11,Packed RBC,81,75,75,7,0.9259259259259259,0.08641975308641975
2023-06-11,Platelets,29,26,26,3,0.896551724137931,0.10344827586206896
2023-06-12,Cryoprecipitate,18,16,16,2,0.8888888888888888,0.1111111111111111
2023-06-12,Fresh Frozen Plasma,25,23,23,2,0.92,0.08
2023-06-12,Packed RBC,118,104,104,17,0.8813559322033898,0.1440677966101695
2023-06-12,Platelets,34,33,33,2,0.9705882352941176,0.058823529411764705
2023-06-13,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2023-06-13,Fresh Frozen Plasma,32,31,31,2,0.96875,0.0625
2023-06-13,Packed RBC,105,90,90,17,0.8571428571428571,0.1619047619047619
2023-06-13,Platelets,37,33,33,4,0.8918918918918919,0.10810810810810811
2023-06-14,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-06-14,Fresh Frozen Plasma,22,20,20,2,0.9090909090909091,0.09090909090909091
2023-06-14,Packed RBC,105,89,89,18,0.8476190476190476,0.17142857142857143
2023-06-14,Platelets,43,37,37,7,0.8604651162790697,0.16279069767441862
2023-06-15,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-06-15,Fresh Frozen Plasma,35,31,31,4,0.8857142857142857,0.11428571428571428
2023-06-15,Packed RBC,87,81,81,10,0.9310344827586207,0.11494252873563218
2023-06-15,Platelets,25,24,24,1,0.96,0.04
2023-06-16,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-06-16,Fresh Frozen Plasma,35,31,31,5,0.8857142857142857,0.14285714285714285
2023-06-16,Packed RBC,107,100,100,10,0.9345794392523364,0.09345794392523364
2023-06-16,Platelets,29,25,25,5,0.8620689655172413,0.1724137931034483
2023-06-17,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-06-17,Fresh Frozen Plasma,22,19,19,4,0.8636363636363636,0.18181818181818182
2023-06-17,Packed RBC,67,61,61,7,0.9104477611940298,0.1044776119402985
2023-06-17,Platelets,22,20,20,2,0.9090909090909091,0.09090909090909091
2023-06-18,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2023-06-18,Fresh Frozen Plasma,27,23,23,5,0.8518518518518519,0.18518518518518517
2023-06-18,Packed RBC,69,62,62,9,0.8985507246376812,0.13043478260869565
2023-06-18,Platelets,22,20,20,2,0.9090909090909091,0.09090909090909091
2023-06-19,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-06-19,Fresh Frozen Plasma,31,30,30,1,0.967741935483871,0.03225806451612903
2023-06-19,Packed RBC,76,71,71,8,0.9342105263157895,0.10526315789473684
2023-06-19,Platelets,39,34,34,6,0.8717948717948718,0.15384615384615385
2023-06-20,Cryoprecipitate,13,13,13,0,1.0,0.0
2023-06-20,Fresh Frozen Plasma,31,29,29,2,0.9354838709677419,0.06451612903225806
2023-06-20,Packed RBC,123,103,103,24,0.8373983739837398,0.1951219512195122
2023-06-20,Platelets,25,24,24,2,0.96,0.08
2023-06-21,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-06-21,Fresh Frozen Plasma,30,27,27,3,0.9,0.1
2023-06-21,Packed RBC,116,102,102,16,0.8793103448275862,0.13793103448275862
2023-06-21,Platelets,34,31,31,4,0.9117647058823529,0.11764705882352941
2023-06-22,Cryoprecipitate,11,11,11,0,1.0,0.0
2023-06-22,Fresh Frozen Plasma,27,25,25,2,0.9259259259259259,0.07407407407407407
2023-06-22,Packed RBC,83,77,77,8,0.927710843373494,0.0963855421686747
2023-06-22,Platelets,37,33,33,5,0.8918918918918919,0.13513513513513514
2023-06-23,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-06-23,Fresh Frozen Plasma,30,27,27,3,0.9,0.1
2023-06-23,Packed RBC,101,86,86,19,0.8514851485148515,0.18811881188118812
2023-06-23,Platelets,36,34,34,2,0.9444444444444444,0.05555555555555555
2023-06-24,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2023-06-24,Fresh Frozen Plasma,26,24,24,2,0.9230769230769231,0.07692307692307693
2023-06-24,Packed RBC,71,60,60,13,0.8450704225352113,0.18309859154929578
2023-06-24,Platelets,25,22,22,4,0.88,0.16
2023-06-25,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-06-25,Fresh Frozen Plasma,18,17,17,1,0.9444444444444444,0.05555555555555555
2023-06-25,Packed RBC,62,59,59,6,0.9516129032258065,0.0967741935483871
2023-06-25,Platelets,24,21,21,3,0.875,0.125
2023-06-26,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2023-06-26,Fresh Frozen Plasma,27,26,26,1,0.9629629629629629,0.037037037037037035
2023-06-26,Packed RBC,81,77,77,5,0.9506172839506173,0.06172839506172839
2023-06-26,Platelets,33,29,29,4,0.8787878787878788,0.12121212121212122
2023-06-27,Cryoprecipitate,18,17,17,1,0.9444444444444444,0.05555555555555555
2023-06-27,Fresh Frozen Plasma,31,28,28,3,0.9032258064516129,0.0967741935483871
2023-06-27,Packed RBC,74,63,63,14,0.8513513513513513,0.1891891891891892
2023-06-27,Platelets,25,24,24,2,0.96,0.08
2023-06-28,Cryoprecipitate,12,12,12,0,1.0,0.0
2023-06-28,Fresh Frozen Plasma,25,23,23,2,0.92,0.08
2023-06-28,Packed RBC,123,105,105,23,0.8536585365853658,0.18699186991869918
2023-06-28,Platelets,32,30,30,2,0.9375,0.0625
2023-06-29,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2023-06-29,Fresh Frozen Plasma,29,26,26,3,0.896551724137931,0.10344827586206896
2023-06-29,Packed RBC,101,95,95,7,0.9405940594059405,0.06930693069306931
2023-06-29,Platelets,35,32,32,4,0.9142857142857143,0.11428571428571428
2023-06-30,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-06-30,Fresh Frozen Plasma,38,34,34,5,0.8947368421052632,0.13157894736842105
2023-06-30,Packed RBC,117,102,102,18,0.8717948717948718,0.15384615384615385
2023-06-30,Platelets,37,35,35,2,0.9459459459459459,0.05405405405405406
2023-07-01,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-07-01,Fresh Frozen Plasma,17,16,16,1,0.9411764705882353,0.058823529411764705
2023-07-01,Packed RBC,76,65,65,14,0.8552631578947368,0.18421052631578946
2023-07-01,Platelets,23,22,22,1,0.9565217391304348,0.043478260869565216
2023-07-02,Cryoprecipitate,8,8,8,0,1.0,0.0
2023-07-02,Fresh Frozen Plasma,19,18,18,1,0.9473684210526315,0.05263157894736842
2023-07-02,Packed RBC,60,52,52,9,0.8666666666666667,0.15
2023-07-02,Platelets,21,19,19,2,0.9047619047619048,0.09523809523809523
2023-07-03,Cryoprecipitate,14,14,14,0,1.0,0.0
2023-07-03,Fresh Frozen Plasma,36,35,35,1,0.9722222222222222,0.027777777777777776
2023-07-03,Packed RBC,97,87,87,11,0.8969072164948454,0.1134020618556701
2023-07-03,Platelets,36,31,31,6,0.8611111111111112,0.16666666666666666
2023-07-04,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-07-04,Fresh Frozen Plasma,24,21,21,4,0.875,0.16666666666666666
2023-07-04,Packed RBC,134,116,116,23,0.8656716417910447,0.17164179104477612
2023-07-04,Platelets,46,43,43,4,0.9347826086956522,0.08695652173913043
2023-07-05,Cryoprecipitate,17,16,16,1,0.9411764705882353,0.058823529411764705
2023-07-05,Fresh Frozen Plasma,32,30,30,2,0.9375,0.0625
2023-07-05,Packed RBC,87,75,75,16,0.8620689655172413,0.1839080459770115
2023-07-05,Platelets,35,33,33,3,0.9428571428571428,0.08571428571428572
2023-07-06,Cryoprecipitate,18,16,16,2,0.8888888888888888,0.1111111111111111
2023-07-06,Fresh Frozen Plasma,28,24,24,4,0.8571428571428571,0.14285714285714285
2023-07-06,Packed RBC,101,88,88,17,0.8712871287128713,0.16831683168316833
2023-07-06,Platelets,44,38,38,7,0.8636363636363636,0.1590909090909091
2023-07-07,Cryoprecipitate,13,13,13,0,1.0,0.0
2023-07-07,Fresh Frozen Plasma,28,26,26,2,0.9285714285714286,0.07142857142857142
2023-07-07,Packed RBC,82,74,74,12,0.9024390243902439,0.14634146341463414
2023-07-07,Platelets,28,26,26,2,0.9285714285714286,0.07142857142857142
2023-07-08,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-07-08,Fresh Frozen Plasma,18,16,16,2,0.8888888888888888,0.1111111111111111
2023-07-08,Packed RBC,41,39,39,3,0.9512195121951219,0.07317073170731707
2023-07-08,Platelets,23,21,21,2,0.9130434782608695,0.08695652173913043
2023-07-09,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-07-09,Fresh Frozen Plasma,22,19,19,3,0.8636363636363636,0.13636363636363635
2023-07-09,Packed RBC,65,60,60,5,0.9230769230769231,0.07692307692307693
2023-07-09,Platelets,30,27,27,4,0.9,0.13333333333333333
2023-07-10,Cryoprecipitate,23,20,20,4,0.8695652173913043,0.17391304347826086
2023-07-10,Fresh Frozen Plasma,34,31,31,3,0.9117647058823529,0.08823529411764706
2023-07-10,Packed RBC,131,110,110,26,0.8396946564885496,0.1984732824427481
2023-07-10,Platelets,39,37,37,2,0.9487179487179487,0.05128205128205128
2023-07-11,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2023-07-11,Fresh Frozen Plasma,24,21,21,3,0.875,0.125
2023-07-11,Packed RBC,91,85,85,7,0.9340659340659341,0.07692307692307693
2023-07-11,Platelets,34,29,29,6,0.8529411764705882,0.17647058823529413
2023-07-12,Cryoprecipitate,12,12,12,0,1.0,0.0
2023-07-12,Fresh Frozen Plasma,28,25,25,4,0.8928571428571429,0.14285714285714285
2023-07-12,Packed RBC,109,95,95,18,0.8715596330275229,0.1651376146788991
2023-07-12,Platelets,45,39,39,6,0.8666666666666667,0.13333333333333333
2023-07-13,Cryoprecipitate,11,11,11,0,1.0,0.0
2023-07-13,Fresh Frozen Plasma,23,22,22,1,0.9565217391304348,0.043478260869565216
2023-07-13,Packed RBC,92,81,81,12,0.8804347826086957,0.13043478260869565
2023-07-13,Platelets,36,32,32,4,0.8888888888888888,0.1111111111111111
2023-07-14,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-07-14,Fresh Frozen Plasma,28,26,26,2,0.9285714285714286,0.07142857142857142
2023-07-14,Packed RBC,119,113,113,11,0.9495798319327731,0.09243697478991597
2023-07-14,Platelets,30,29,29,1,0.9666666666666667,0.03333333333333333
2023-07-15,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2023-07-15,Fresh Frozen Plasma,26,23,23,3,0.8846153846153846,0.11538461538461539
2023-07-15,Packed RBC,62,58,58,6,0.9354838709677419,0.0967741935483871
2023-07-15,Platelets,24,23,23,1,0.9583333333333334,0.041666666666666664
2023-07-16,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-07-16,Fresh Frozen Plasma,28,24,24,5,0.8571428571428571,0.17857142857142858
2023-07-16,Packed RBC,70,64,64,6,0.9142857142857143,0.08571428571428572
2023-07-16,Platelets,19,18,18,1,0.9473684210526315,0.05263157894736842
2023-07-17,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2023-07-17,Fresh Frozen Plasma,37,35,35,3,0.9459459459459459,0.08108108108108109
2023-07-17,Packed RBC,111,96,96,19,0.8648648648648649,0.17117117117117117
2023-07-17,Platelets,32,30,30,2,0.9375,0.0625
2023-07-18,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-07-18,Fresh Frozen Plasma,25,22,22,3,0.88,0.12
2023-07-18,Packed RBC,113,97,97,20,0.8584070796460177,0.17699115044247787
2023-07-18,Platelets,31,29,29,2,0.9354838709677419,0.06451612903225806
2023-07-19,Cryoprecipitate,13,13,13,0,1.0,0.0
2023-07-19,Fresh Frozen Plasma,30,27,27,3,0.9,0.1
2023-07-19,Packed RBC,122,111,111,13,0.9098360655737705,0.10655737704918032
2023-07-19,Platelets,39,37,37,2,0.9487179487179487,0.05128205128205128
2023-07-20,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2023-07-20,Fresh Frozen Plasma,23,21,21,2,0.9130434782608695,0.08695652173913043
2023-07-20,Packed RBC,67,64,64,4,0.9552238805970149,0.05970149253731343
2023-07-20,Platelets,33,32,32,1,0.9696969696969697,0.030303030303030304
2023-07-21,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2023-07-21,Fresh Frozen Plasma,29,25,25,5,0.8620689655172413,0.1724137931034483
2023-07-21,Packed RBC,79,70,70,10,0.8860759493670886,0.12658227848101267
2023-07-21,Platelets,41,35,35,6,0.8536585365853658,0.14634146341463414
2023-07-22,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-07-22,Fresh Frozen Plasma,26,24,24,2,0.9230769230769231,0.07692307692307693
2023-07-22,Packed RBC,63,58,58,5,0.9206349206349206,0.07936507936507936
2023-07-22,Platelets,32,27,27,5,0.84375,0.15625
2023-07-23,Cryoprecipitate,10,9,9,1,0.9,0.1
2023-07-23,Fresh Frozen Plasma,23,21,21,2,0.9130434782608695,0.08695652173913043
2023-07-23,Packed RBC,58,49,49,9,0.8448275862068966,0.15517241379310345
2023-07-23,Platelets,24,21,21,3,0.875,0.125
2023-07-24,Cryoprecipitate,11,11,11,0,1.0,0.0
2023-07-24,Fresh Frozen Plasma,39,35,35,5,0.8974358974358975,0.1282051282051282
2023-07-24,Packed RBC,90,84,84,6,0.9333333333333333,0.06666666666666667
2023-07-24,Platelets,34,32,32,2,0.9411764705882353,0.058823529411764705
2023-07-25,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2023-07-25,Fresh Frozen Plasma,34,31,31,4,0.9117647058823529,0.11764705882352941
2023-07-25,Packed RBC,86,82,82,5,0.9534883720930233,0.05813953488372093
2023-07-25,Platelets,38,33,33,5,0.868421052631579,0.13157894736842105
2023-07-26,Cryoprecipitate,11,11,11,0,1.0,0.0
2023-07-26,Fresh Frozen Plasma,32,30,30,2,0.9375,0.0625
2023-07-26,Packed RBC,96,82,82,17,0.8541666666666666,0.17708333333333334
2023-07-26,Platelets,28,25,25,3,0.8928571428571429,0.10714285714285714
2023-07-27,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2023-07-27,Fresh Frozen Plasma,35,30,30,6,0.8571428571428571,0.17142857142857143
2023-07-27,Packed RBC,61,57,57,5,0.9344262295081968,0.08196721311475409
2023-07-27,Platelets,38,35,35,4,0.9210526315789473,0.10526315789473684
2023-07-28,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2023-07-28,Fresh Frozen Plasma,31,28,28,4,0.9032258064516129,0.12903225806451613
2023-07-28,Packed RBC,110,95,95,19,0.8636363636363636,0.17272727272727273
2023-07-28,Platelets,30,28,28,3,0.9333333333333333,0.1
2023-07-29,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2023-07-29,Fresh Frozen Plasma,16,15,15,1,0.9375,0.0625
2023-07-29,Packed RBC,71,67,67,6,0.9436619718309859,0.08450704225352113
2023-07-29,Platelets,32,29,29,4,0.90625,0.125
2023-07-30,Cryoprecipitate,9,9,9,0,1.0,0.0
2023-07-30,Fresh Frozen Plasma,29,26,26,3,0.896551724137931,0.10344827586206896
2023-07-30,Packed RBC,63,57,57,7,0.9047619047619048,0.1111111111111111
2023-07-30,Platelets,30,29,29,1,0.9666666666666667,0.03333333333333333
2023-07-31,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2023-07-31,Fresh Frozen Plasma,17,17,17,0,1.0,0.0
2023-07-31,Packed RBC,73,62,62,14,0.8493150684931506,0.1917808219178082
2023-07-31,Platelets,38,34,34,5,0.8947368421052632,0.13157894736842105
2023-08-01,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2023-08-01,Fresh Frozen Plasma,31,30,30,1,0.967741935483871,0.03225806451612903
2023-08-01,Packed RBC,95,83,83,14,0.8736842105263158,0.14736842105263157
2023-08-01,Platelets,34,31,31,4,0.9117647058823529,0.11764705882352941
2023-08-02,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2023-08-02,Fresh Frozen Plasma,32,27,27,5,0.84375,0.15625
2023-08-02,Packed RBC,90,76,76,18,0.8444444444444444,0.2
2023-08-02,Platelets,31,27,27,4,0.8709677419354839,0.12903225806451613
2023-08-03,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-08-03,Fresh Frozen Plasma,21,20,20,1,0.9523809523809523,0.047619047619047616
2023-08-03,Packed RBC,108,102,102,10,0.9444444444444444,0.09259259259259259
2023-08-03,Platelets,45,39,39,7,0.8666666666666667,0.15555555555555556
2023-08-04,Cryoprecipitate,27,24,24,4,0.8888888888888888,0.14814814814814814
2023-08-04,Fresh Frozen Plasma,26,24,24,2,0.9230769230769231,0.07692307692307693
2023-08-04,Packed RBC,92,84,84,12,0.9130434782608695,0.13043478260869565
2023-08-04,Platelets,37,35,35,3,0.9459459459459459,0.08108108108108109
2023-08-05,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2023-08-05,Fresh Frozen Plasma,19,18,18,1,0.9473684210526315,0.05263157894736842
2023-08-05,Packed RBC,71,64,64,9,0.9014084507042254,0.1267605633802817
2023-08-05,Platelets,25,22,22,3,0.88,0.12
2023-08-06,Cryoprecipitate,8,8,8,0,1.0,0.0
2023-08-06,Fresh Frozen Plasma,22,19,19,3,0.8636363636363636,0.13636363636363635
2023-08-06,Packed RBC,71,65,65,6,0.9154929577464789,0.08450704225352113
2023-08-06,Platelets,32,28,28,4,0.875,0.125
2023-08-07,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2023-08-07,Fresh Frozen Plasma,31,28,28,4,0.9032258064516129,0.12903225806451613
2023-08-07,Packed RBC,84,78,78,6,0.9285714285714286,0.07142857142857142
2023-08-07,Platelets,35,31,31,4,0.8857142857142857,0.11428571428571428
2023-08-08,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2023-08-08,Fresh Frozen Plasma,31,29,29,3,0.9354838709677419,0.0967741935483871
2023-08-08,Packed RBC,98,87,87,14,0.8877551020408163,0.14285714285714285
2023-08-08,Platelets,41,35,35,6,0.8536585365853658,0.14634146341463414
2023-08-09,Cryoprecipitate,12,12,12,0,1.0,0.0
2023-08-09,Fresh Frozen Plasma,27,25,25,3,0.9259259259259259,0.1111111111111111
2023-08-09,Packed RBC,84,75,75,11,0.8928571428571429,0.13095238095238096
2023-08-09,Platelets,37,32,32,6,0.8648648648648649,0.16216216216216217
2023-08-10,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2023-08-10,Fresh Frozen Plasma,33,32,32,1,0.9696969696969697,0.030303030303030304
2023-08-10,Packed RBC,97,86,86,13,0.8865979381443299,0.13402061855670103
2023-08-10,Platelets,33,30,30,3,0.9090909090909091,0.09090909090909091
2023-08-11,Cryoprecipitate,10,10,10,0,1.0,0.0
2023-08-11,Fresh Frozen Plasma,32,28,28,5,0.875,0.15625
2023-08-11,Packed RBC,102,93,93,13,0.9117647058823529,0.12745098039215685
2023-08-11,Platelets,41,38,38,4,0.926829268292683,0.0975609756097561
2023-08-12,Cryoprecipitate,10,10,10,0,1.0,0.0
2023-08-12,Fresh Frozen Plasma,16,16,16,0,1.0,0.0
2023-08-12,Packed RBC,64,57,57,10,0.890625,0.15625
2023-08-12,Platelets,22,19,19,3,0.8636363636363636,0.13636363636363635
2023-08-13,Cryoprecipitate,25,22,22,4,0.88,0.16
2023-08-13,Fresh Frozen Plasma,21,20,20,1,0.9523809523809523,0.047619047619047616
2023-08-13,Packed RBC,55,52,52,5,0.9454545454545454,0.09090909090909091
2023-08-13,Platelets,26,22,22,4,0.8461538461538461,0.15384615384615385
2023-08-14,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2023-08-14,Fresh Frozen Plasma,27,26,26,1,0.9629629629629629,0.037037037037037035
2023-08-14,Packed RBC,107,96,96,15,0.897196261682243,0.14018691588785046
2023-08-14,Platelets,44,38,38,7,0.8636363636363636,0.1590909090909091
2023-08-15,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2023-08-15,Fresh Frozen Plasma,32,29,29,4,0.90625,0.125
2023-08-15,Packed RBC,82,75,75,10,0.9146341463414634,0.12195121951219512
2023-08-15,Platelets,78,66,66,14,0.8461538461538461,0.1794871794871795
2023-08-16,Cryoprecipitate,12,12,12,0,1.0,0.0
2023-08-16,Fresh Frozen Plasma,25,23,23,2,0.92,0.08
2023-08-16,Packed RBC,106,94,94,14,0.8867924528301887,0.1320754716981132
2023-08-16,Platelets,39,34,34,6,0.8717948717948718,0.15384615384615385
