donor_id,Recency,Frequency,Monetary,Time,donated_last_quarter,Cluster,Segment
D07797,0,4,1800,28,1,3,New Donors
D07798,0,1,450,0,1,3,New Donors
D07799,0,2,900,8,1,3,New Donors
D07800,1,50,22500,120,1,4,Loyal
D07801,0,4,1800,12,1,3,New Donors
D07802,9,3,1350,21,0,0,New Donors
D07803,3,5,2250,15,1,3,New Donors
D07804,2,26,11700,78,1,2,Loyal
D07805,2,2,900,12,1,3,New Donors
D07806,2,5,2250,35,1,3,New Donors
D07807,16,3,1350,18,0,1,At Risk
D07808,6,2,900,14,0,0,New Donors
D07809,1,1,450,1,1,3,New Donors
D07810,2,1,450,2,1,3,New Donors
D07811,0,2,900,10,1,3,New Donors
D07812,2,2,900,6,1,3,New Donors
D07813,0,10,4500,70,1,2,Loyal
D07814,3,11,4950,33,1,2,Loyal
D07815,0,5,2250,15,1,3,New Donors
D07816,10,2,900,10,0,0,New Donors
D07817,6,3,1350,18,0,0,New Donors
D07818,3,1,450,3,1,3,New Donors
D07819,6,2,900,6,0,0,New Donors
D07820,4,2,900,14,0,0,New Donors
D07821,0,1,450,0,1,3,New Donors
D07822,3,1,450,3,1,3,New Donors
D07823,2,3,1350,15,1,3,New Donors
D07824,2,2,900,6,1,3,New Donors
D07825,0,3,1350,21,1,3,New Donors
D07826,0,1,450,0,1,3,New Donors
D07827,3,1,450,3,1,3,New Donors
D07828,0,8,3600,48,1,3,New Donors
D07829,0,3,1350,12,1,3,New Donors
D07830,2,4,1800,28,1,3,New Donors
D07831,2,14,6300,84,1,2,Loyal
D07832,7,4,1800,12,0,0,New Donors
D07833,11,3,1350,18,0,1,At Risk
D07834,9,3,1350,9,0,0,New Donors
D07835,1,50,22500,120,1,4,Loyal
D07836,4,1,450,4,0,0,New Donors
D07837,0,1,450,0,1,3,New Donors
D07838,6,2,900,6,0,0,New Donors
D07839,8,2,900,8,0,0,New Donors
D07840,8,4,1800,16,0,0,New Donors
D07841,3,3,1350,18,1,3,New Donors
D07842,3,1,450,3,1,3,New Donors
D07843,4,1,450,4,0,0,New Donors
D07844,13,7,3150,21,0,1,At Risk
D07845,3,12,5400,60,1,2,Loyal
D07846,2,9,4050,36,1,2,Loyal
D07847,4,2,900,12,0,0,New Donors
D07848,9,11,4950,66,0,2,Loyal
D07849,4,1,450,4,0,0,New Donors
D07850,6,5,2250,35,0,0,New Donors
D07851,2,1,450,2,1,3,New Donors
D07852,9,19,8550,114,0,2,Loyal
D07853,2,4,1800,28,1,3,New Donors
D07854,0,9,4050,54,1,3,New Donors
D07855,2,1,450,2,1,3,New Donors
D07856,10,2,900,10,0,0,New Donors
D07857,1,1,450,1,1,3,New Donors
D07858,1,50,22500,120,1,4,Loyal
D07859,1,3,1350,18,1,3,New Donors
D07860,0,1,450,0,1,3,New Donors
D07861,12,5,2250,20,0,1,At Risk
D07862,3,1,450,3,1,3,New Donors
D07863,1,3,1350,9,1,3,New Donors
D07864,1,2,900,14,1,3,New Donors
D07865,0,6,2700,24,1,3,New Donors
D07866,3,1,450,3,1,3,New Donors
D07867,0,3,1350,12,1,3,New Donors
D07868,7,6,2700,30,0,0,New Donors
D07869,11,15,6750,105,0,2,Loyal
D07870,7,6,2700,36,0,0,New Donors
D07871,8,2,900,8,0,0,New Donors
D07872,2,1,450,2,1,3,New Donors
D07873,12,2,900,14,0,1,At Risk
D07874,9,3,1350,9,0,0,New Donors
D07875,2,3,1350,9,1,3,New Donors
D07876,0,2,900,14,1,3,New Donors
D07877,0,1,450,0,1,3,New Donors
D07878,4,1,450,4,0,0,New Donors
D07879,0,11,4950,55,1,2,Loyal
D07880,0,1,450,0,1,3,New Donors
D07881,1,50,22500,120,1,4,Loyal
D07882,8,5,2250,30,0,0,New Donors
D07883,7,10,4500,30,0,2,Loyal
D07884,2,2,900,10,1,3,New Donors
D07885,0,3,1350,18,1,3,New Donors
D07886,5,2,900,10,0,0,New Donors
D07887,22,5,2250,25,0,1,At Risk
D07888,4,1,450,4,0,0,New Donors
D07889,0,2,900,8,1,3,New Donors
D07890,6,2,900,6,0,0,New Donors
D07891,0,1,450,0,1,3,New Donors
D07892,1,2,900,6,1,3,New Donors
D07893,4,1,450,4,0,0,New Donors
D07894,4,1,450,4,0,0,New Donors
D07895,0,1,450,0,1,3,New Donors
D07896,8,6,2700,36,0,0,New Donors
D07897,0,12,5400,60,1,2,Loyal
D07898,9,4,1800,24,0,0,New Donors
D07899,3,4,1800,16,1,3,New Donors
D07900,5,5,2250,15,0,0,New Donors
D07901,4,2,900,10,0,0,New Donors
D07902,2,2,900,8,1,3,New Donors
D07903,18,3,1350,18,0,1,At Risk
D07904,5,1,450,5,0,0,New Donors
D07905,5,3,1350,15,0,0,New Donors
D07906,3,1,450,3,1,3,New Donors
D07907,2,3,1350,18,1,3,New Donors
D07908,5,3,1350,9,0,0,New Donors
D07909,4,1,450,4,0,0,New Donors
D07910,23,9,4050,45,0,1,At Risk
D07911,5,2,900,10,0,0,New Donors
D07912,0,3,1350,21,1,3,New Donors
D07913,3,1,450,3,1,3,New Donors
D07914,2,1,450,2,1,3,New Donors
D07915,6,2,900,14,0,0,New Donors
D07916,4,2,900,14,0,0,New Donors
D07917,0,3,1350,12,1,3,New Donors
D07918,3,2,900,12,1,3,New Donors
D07919,5,2,900,12,0,0,New Donors
D07920,5,1,450,5,0,0,New Donors
D07921,1,2,900,10,1,3,New Donors
D07922,12,3,1350,21,0,1,At Risk
D07923,9,5,2250,20,0,0,New Donors
D07924,2,5,2250,30,1,3,New Donors
D07925,4,9,4050,27,0,2,Loyal
D07926,11,4,1800,20,0,1,At Risk
D07927,0,1,450,0,1,3,New Donors
D07928,5,2,900,14,0,0,New Donors
D07929,4,6,2700,18,0,0,New Donors
D07930,5,1,450,5,0,0,New Donors
D07931,1,1,450,1,1,3,New Donors
D07932,6,3,1350,18,0,0,New Donors
D07933,2,1,450,2,1,3,New Donors
D07934,0,2,900,10,1,3,New Donors
D07935,1,7,3150,49,1,3,New Donors
D07936,6,2,900,6,0,0,New Donors
D07937,3,2,900,12,1,3,New Donors
D07938,5,2,900,6,0,0,New Donors
D07939,0,9,4050,45,1,3,New Donors
D07940,8,3,1350,15,0,0,New Donors
D07941,2,3,1350,18,1,3,New Donors
D07942,3,8,3600,56,1,3,New Donors
D07943,5,1,450,5,0,0,New Donors
D07944,1,3,1350,9,1,3,New Donors
D07945,3,1,450,3,1,3,New Donors
D07946,8,2,900,8,0,0,New Donors
D07947,0,1,450,0,1,3,New Donors
D07948,2,5,2250,25,1,3,New Donors
D07949,0,1,450,0,1,3,New Donors
D07950,3,1,450,3,1,3,New Donors
D07951,4,1,450,4,0,0,New Donors
D07952,0,5,2250,15,1,3,New Donors
D07953,6,5,2250,25,0,0,New Donors
D07954,7,2,900,12,0,0,New Donors
D07955,6,6,2700,24,0,0,New Donors
D07956,0,38,17100,120,1,4,Loyal
D07957,7,4,1800,28,0,0,New Donors
D07958,2,1,450,2,1,3,New Donors
D07959,0,41,18450,120,1,4,Loyal
D07960,2,36,16200,108,1,4,Loyal
D07961,2,2,900,6,1,3,New Donors
D07962,7,3,1350,21,0,0,New Donors
D07963,2,40,18000,120,1,4,Loyal
D07964,4,1,450,4,0,0,New Donors
D07965,1,7,3150,28,1,3,New Donors
D07966,1,1,450,1,1,3,New Donors
D07967,9,3,1350,9,0,0,New Donors
D07968,4,1,450,4,0,0,New Donors
D07969,3,3,1350,18,1,3,New Donors
D07970,0,4,1800,24,1,3,New Donors
D07971,1,6,2700,30,1,3,New Donors
D07972,1,2,900,10,1,3,New Donors
D07973,2,29,13050,120,1,4,Loyal
D07974,1,2,900,12,1,3,New Donors
D07975,3,6,2700,24,1,3,New Donors
D07976,11,5,2250,20,0,1,At Risk
D07977,16,4,1800,16,0,1,At Risk
D07978,5,1,450,5,0,0,New Donors
D07979,3,2,900,8,1,3,New Donors
D07980,0,5,2250,15,1,3,New Donors
D07981,4,2,900,14,0,0,New Donors
D07982,12,2,900,12,0,1,At Risk
D07983,5,1,450,5,0,0,New Donors
D07984,0,10,4500,40,1,2,Loyal
D07985,14,2,900,14,0,1,At Risk
D07986,0,4,1800,28,1,3,New Donors
D07987,10,2,900,10,0,0,New Donors
D07988,5,1,450,5,0,0,New Donors
D07989,2,1,450,2,1,3,New Donors
D07990,14,14,6300,84,0,1,At Risk
D07991,0,2,900,6,1,3,New Donors
D07992,3,3,1350,9,1,3,New Donors
D07993,4,10,4500,60,0,2,Loyal
D07994,0,1,450,0,1,3,New Donors
D07995,6,2,900,6,0,0,New Donors
D07996,6,50,22500,120,0,4,Loyal
D07997,3,4,1800,16,1,3,New Donors
D07998,1,1,450,1,1,3,New Donors
D07999,4,17,7650,119,0,2,Loyal
D08000,3,12,5400,84,1,2,Loyal
D08001,3,2,900,8,1,3,New Donors
D08002,8,5,2250,25,0,0,New Donors
D08003,2,3,1350,15,1,3,New Donors
D08004,2,17,7650,51,1,2,Loyal
D08005,3,1,450,3,1,3,New Donors
D08006,6,8,3600,40,0,0,New Donors
D08007,2,1,450,2,1,3,New Donors
D08008,3,2,900,10,1,3,New Donors
D08009,0,50,22500,120,1,4,Loyal
D08010,5,3,1350,21,0,0,New Donors
D08011,2,1,450,2,1,3,New Donors
D08012,1,3,1350,9,1,3,New Donors
D08013,4,22,9900,110,0,2,Loyal
D08014,2,2,900,6,1,3,New Donors
D08015,1,1,450,1,1,3,New Donors
D08016,0,6,2700,18,1,3,New Donors
D08017,8,2,900,8,0,0,New Donors
D08018,1,3,1350,9,1,3,New Donors
D08019,0,1,450,0,1,3,New Donors
D08020,3,2,900,12,1,3,New Donors
D08021,1,5,2250,35,1,3,New Donors
D08022,8,23,10350,120,0,2,Loyal
D08023,2,2,900,6,1,3,New Donors
D08024,3,2,900,14,1,3,New Donors
D08025,5,1,450,5,0,0,New Donors
D08026,0,4,1800,12,1,3,New Donors
D08027,5,3,1350,12,0,0,New Donors
D08028,3,1,450,3,1,3,New Donors
D08029,4,1,450,4,0,0,New Donors
D08030,2,1,450,2,1,3,New Donors
D08031,0,1,450,0,1,3,New Donors
D08032,2,1,450,2,1,3,New Donors
D08033,1,2,900,8,1,3,New Donors
D08034,4,1,450,4,0,0,New Donors
D08035,4,2,900,10,0,0,New Donors
D08036,4,50,22500,120,0,4,Loyal
D08037,0,3,1350,21,1,3,New Donors
D08038,4,7,3150,42,0,0,New Donors
D08039,0,1,450,0,1,3,New Donors
D08040,0,4,1800,16,1,3,New Donors
D08041,1,8,3600,32,1,3,New Donors
D08042,14,3,1350,15,0,1,At Risk
D08043,7,2,900,8,0,0,New Donors
D08044,2,4,1800,12,1,3,New Donors
D08045,0,1,450,0,1,3,New Donors
D08046,1,5,2250,15,1,3,New Donors
D08047,5,2,900,14,0,0,New Donors
D08048,4,1,450,4,0,0,New Donors
D08049,0,1,450,0,1,3,New Donors
D08050,3,11,4950,66,1,2,Loyal
D08051,0,2,900,8,1,3,New Donors
D08052,9,2,900,14,0,0,New Donors
D08053,5,1,450,5,0,0,New Donors
D08054,12,4,1800,24,0,1,At Risk
D08055,3,1,450,3,1,3,New Donors
D08056,0,14,6300,70,1,2,Loyal
D08057,0,9,4050,27,1,3,New Donors
D08058,4,1,450,4,0,0,New Donors
D08059,5,1,450,5,0,0,New Donors
D08060,5,1,450,5,0,0,New Donors
D08061,4,5,2250,25,0,0,New Donors
D08062,11,4,1800,24,0,1,At Risk
D08063,2,1,450,2,1,3,New Donors
D08064,4,1,450,4,0,0,New Donors
D08065,3,3,1350,18,1,3,New Donors
D08066,5,4,1800,28,0,0,New Donors
D08067,4,2,900,6,0,0,New Donors
D08068,0,1,450,0,1,3,New Donors
D08069,10,17,7650,68,0,2,Loyal
D08070,3,1,450,3,1,3,New Donors
D08071,5,1,450,5,0,0,New Donors
D08072,0,2,900,8,1,3,New Donors
D08073,0,2,900,10,1,3,New Donors
D08074,2,1,450,2,1,3,New Donors
D08075,4,1,450,4,0,0,New Donors
D08076,3,13,5850,91,1,2,Loyal
D08077,17,4,1800,24,0,1,At Risk
D08078,19,10,4500,60,0,1,At Risk
D08079,5,1,450,5,0,0,New Donors
D08080,0,5,2250,20,1,3,New Donors
D08081,3,1,450,3,1,3,New Donors
D08082,12,3,1350,12,0,1,At Risk
D08083,0,3,1350,9,1,3,New Donors
D08084,3,6,2700,24,1,3,New Donors
D08085,3,1,450,3,1,3,New Donors
D08086,1,1,450,1,1,3,New Donors
D08087,2,2,900,6,1,3,New Donors
D08088,3,2,900,6,1,3,New Donors
D08089,1,6,2700,30,1,3,New Donors
D08090,2,2,900,10,1,3,New Donors
D08091,2,1,450,2,1,3,New Donors
D08092,11,4,1800,12,0,1,At Risk
D08093,12,5,2250,35,0,1,At Risk
D08094,16,5,2250,25,0,1,At Risk
D08095,1,3,1350,18,1,3,New Donors
D08096,12,3,1350,12,0,1,At Risk
D08097,2,3,1350,18,1,3,New Donors
D08098,2,22,9900,110,1,2,Loyal
D08099,1,7,3150,28,1,3,New Donors
D08100,0,2,900,8,1,3,New Donors
D08101,0,3,1350,12,1,3,New Donors
D08102,4,2,900,10,0,0,New Donors
D08103,0,1,450,0,1,3,New Donors
D08104,2,1,450,2,1,3,New Donors
D08105,16,5,2250,30,0,1,At Risk
D08106,2,1,450,2,1,3,New Donors
D08107,0,7,3150,28,1,3,New Donors
D08108,5,6,2700,18,0,0,New Donors
D08109,2,1,450,2,1,3,New Donors
D08110,2,1,450,2,1,3,New Donors
D08111,1,1,450,1,1,3,New Donors
D08112,6,2,900,12,0,0,New Donors
D08113,0,1,450,0,1,3,New Donors
D08114,18,3,1350,18,0,1,At Risk
D08115,3,1,450,3,1,3,New Donors
D08116,2,1,450,2,1,3,New Donors
D08117,21,4,1800,24,0,1,At Risk
D08118,2,12,5400,36,1,2,Loyal
D08119,7,5,2250,25,0,0,New Donors
D08120,0,1,450,0,1,3,New Donors
D08121,3,1,450,3,1,3,New Donors
D08122,2,3,1350,18,1,3,New Donors
D08123,15,5,2250,15,0,1,At Risk
D08124,3,4,1800,12,1,3,New Donors
D08125,7,4,1800,12,0,0,New Donors
D08126,4,1,450,4,0,0,New Donors
D08127,3,10,4500,40,1,2,Loyal
D08128,5,4,1800,28,0,0,New Donors
D08129,5,1,450,5,0,0,New Donors
D08130,2,1,450,2,1,3,New Donors
D08131,1,2,900,12,1,3,New Donors
D08132,5,1,450,5,0,0,New Donors
D08133,1,4,1800,20,1,3,New Donors
D08134,0,4,1800,20,1,3,New Donors
D08135,4,12,5400,72,0,2,Loyal
D08136,0,1,450,0,1,3,New Donors
D08137,1,1,450,1,1,3,New Donors
D08138,4,1,450,4,0,0,New Donors
D08139,0,15,6750,90,1,2,Loyal
D08140,4,1,450,4,0,0,New Donors
D08141,4,3,1350,9,0,0,New Donors
D08142,5,1,450,5,0,0,New Donors
D08143,2,3,1350,15,1,3,New Donors
D08144,2,1,450,2,1,3,New Donors
D08145,1,2,900,12,1,3,New Donors
D08146,6,5,2250,35,0,0,New Donors
D08147,1,3,1350,12,1,3,New Donors
D08148,0,2,900,6,1,3,New Donors
D08149,5,3,1350,12,0,0,New Donors
D08150,8,2,900,8,0,0,New Donors
D08151,0,7,3150,49,1,3,New Donors
D08152,1,2,900,12,1,3,New Donors
D08153,0,1,450,0,1,3,New Donors
D08154,0,12,5400,36,1,2,Loyal
D08155,1,1,450,1,1,3,New Donors
D08156,9,3,1350,9,0,0,New Donors
D08157,3,3,1350,18,1,3,New Donors
D08158,8,2,900,14,0,0,New Donors
D08159,1,3,1350,15,1,3,New Donors
D08160,5,6,2700,18,0,0,New Donors
D08161,1,27,12150,120,1,2,Loyal
D08162,15,5,2250,15,0,1,At Risk
D08163,0,3,1350,15,1,3,New Donors
D08164,0,3,1350,21,1,3,New Donors
D08165,3,3,1350,9,1,3,New Donors
D08166,2,8,3600,48,1,3,New Donors
D08167,0,1,450,0,1,3,New Donors
D08168,2,7,3150,42,1,3,New Donors
D08169,3,3,1350,9,1,3,New Donors
D08170,1,1,450,1,1,3,New Donors
D08171,5,6,2700,42,0,0,New Donors
D08172,2,6,2700,18,1,3,New Donors
D08173,0,16,7200,64,1,2,Loyal
D08174,3,2,900,12,1,3,New Donors
D08175,7,7,3150,35,0,0,New Donors
D08176,10,4,1800,16,0,0,New Donors
D08177,2,1,450,2,1,3,New Donors
D08178,2,4,1800,28,1,3,New Donors
D08179,11,2,900,14,0,1,At Risk
D08180,1,4,1800,24,1,3,New Donors
D08181,1,3,1350,15,1,3,New Donors
D08182,0,1,450,0,1,3,New Donors
D08183,6,2,900,10,0,0,New Donors
D08184,5,1,450,5,0,0,New Donors
D08185,1,1,450,1,1,3,New Donors
D08186,1,3,1350,15,1,3,New Donors
D08187,1,1,450,1,1,3,New Donors
D08188,0,2,900,14,1,3,New Donors
D08189,0,1,450,0,1,3,New Donors
D08190,6,2,900,10,0,0,New Donors
D08191,12,3,1350,21,0,1,At Risk
D08192,6,17,7650,102,0,2,Loyal
D08193,2,1,450,2,1,3,New Donors
D08194,3,1,450,3,1,3,New Donors
D08195,8,2,900,8,0,0,New Donors
D08196,4,1,450,4,0,0,New Donors
D08197,4,3,1350,9,0,0,New Donors
D08198,1,1,450,1,1,3,New Donors
D08199,3,1,450,3,1,3,New Donors
D08200,1,14,6300,42,1,2,Loyal
D08201,0,6,2700,24,1,3,New Donors
D08202,5,4,1800,28,0,0,New Donors
D08203,4,1,450,4,0,0,New Donors
D08204,1,2,900,8,1,3,New Donors
D08205,4,32,14400,96,0,4,Loyal
D08206,0,1,450,0,1,3,New Donors
D08207,3,4,1800,28,1,3,New Donors
D08208,3,3,1350,9,1,3,New Donors
D08209,5,1,450,5,0,0,New Donors
D08210,4,1,450,4,0,0,New Donors
D08211,0,5,2250,25,1,3,New Donors
D08212,1,1,450,1,1,3,New Donors
D08213,8,4,1800,24,0,0,New Donors
D08214,2,2,900,10,1,3,New Donors
D08215,2,1,450,2,1,3,New Donors
D08216,11,4,1800,16,0,1,At Risk
D08217,0,2,900,12,1,3,New Donors
D08218,0,2,900,12,1,3,New Donors
D08219,2,16,7200,112,1,2,Loyal
D08220,0,3,1350,9,1,3,New Donors
D08221,1,32,14400,120,1,4,Loyal
D08222,2,1,450,2,1,3,New Donors
D08223,5,1,450,5,0,0,New Donors
D08224,5,2,900,6,0,0,New Donors
D08225,4,3,1350,15,0,0,New Donors
D08226,13,8,3600,56,0,1,At Risk
D08227,4,2,900,8,0,0,New Donors
D08228,5,1,450,5,0,0,New Donors
D08229,4,1,450,4,0,0,New Donors
D08230,0,2,900,12,1,3,New Donors
D08231,1,6,2700,42,1,3,New Donors
D08232,4,4,1800,24,0,0,New Donors
D08233,3,1,450,3,1,3,New Donors
D08234,3,2,900,10,1,3,New Donors
D08235,2,1,450,2,1,3,New Donors
D08236,3,1,450,3,1,3,New Donors
D08237,1,7,3150,28,1,3,New Donors
D08238,3,2,900,8,1,3,New Donors
D08239,0,2,900,6,1,3,New Donors
D08240,8,2,900,14,0,0,New Donors
D08241,18,28,12600,120,0,4,Loyal
D08242,4,1,450,4,0,0,New Donors
D08243,21,12,5400,72,0,1,At Risk
D08244,1,1,450,1,1,3,New Donors
D08245,3,1,450,3,1,3,New Donors
D08246,3,1,450,3,1,3,New Donors
D08247,0,9,4050,36,1,3,New Donors
D08248,4,1,450,4,0,0,New Donors
D08249,5,1,450,5,0,0,New Donors
D08250,18,5,2250,35,0,1,At Risk
D08251,0,3,1350,18,1,3,New Donors
D08252,4,1,450,4,0,0,New Donors
D08253,4,4,1800,12,0,0,New Donors
D08254,0,1,450,0,1,3,New Donors
D08255,2,3,1350,18,1,3,New Donors
D08256,3,2,900,10,1,3,New Donors
D08257,8,2,900,8,0,0,New Donors
D08258,1,1,450,1,1,3,New Donors
D08259,9,2,900,14,0,0,New Donors
D08260,3,1,450,3,1,3,New Donors
D08261,3,1,450,3,1,3,New Donors
D08262,2,1,450,2,1,3,New Donors
D08263,0,4,1800,16,1,3,New Donors
D08264,0,6,2700,24,1,3,New Donors
D08265,12,7,3150,21,0,1,At Risk
D08266,1,7,3150,28,1,3,New Donors
D08267,5,17,7650,85,0,2,Loyal
D08268,6,4,1800,24,0,0,New Donors
D08269,4,50,22500,120,0,4,Loyal
D08270,0,6,2700,42,1,3,New Donors
D08271,3,11,4950,33,1,2,Loyal
D08272,1,2,900,14,1,3,New Donors
D08273,14,2,900,14,0,1,At Risk
D08274,0,1,450,0,1,3,New Donors
D08275,6,2,900,6,0,0,New Donors
D08276,12,2,900,12,0,1,At Risk
D08277,5,4,1800,24,0,0,New Donors
D08278,0,1,450,0,1,3,New Donors
D08279,8,3,1350,12,0,0,New Donors
D08280,3,5,2250,35,1,3,New Donors
D08281,2,1,450,2,1,3,New Donors
D08282,13,12,5400,60,0,1,At Risk
D08283,2,1,450,2,1,3,New Donors
D08284,3,1,450,3,1,3,New Donors
D08285,7,2,900,10,0,0,New Donors
D08286,5,1,450,5,0,0,New Donors
D08287,11,17,7650,68,0,2,Loyal
D08288,7,2,900,8,0,0,New Donors
D08289,3,8,3600,40,1,3,New Donors
D08290,0,5,2250,25,1,3,New Donors
D08291,9,2,900,14,0,0,New Donors
D08292,3,2,900,10,1,3,New Donors
D08293,2,2,900,6,1,3,New Donors
D08294,6,2,900,6,0,0,New Donors
D08295,5,2,900,8,0,0,New Donors
D08296,3,1,450,3,1,3,New Donors
D08297,6,9,4050,54,0,2,Loyal
D08298,10,6,2700,18,0,1,At Risk
D08299,0,2,900,14,1,3,New Donors
D08300,1,4,1800,20,1,3,New Donors
D08301,0,1,450,0,1,3,New Donors
D08302,2,2,900,8,1,3,New Donors
D08303,8,3,1350,21,0,0,New Donors
D08304,0,9,4050,54,1,3,New Donors
D08305,1,2,900,12,1,3,New Donors
D08306,3,1,450,3,1,3,New Donors
D08307,7,21,9450,120,0,2,Loyal
D08308,0,5,2250,15,1,3,New Donors
D08309,1,5,2250,15,1,3,New Donors
D08310,8,6,2700,36,0,0,New Donors
D08311,0,10,4500,40,1,2,Loyal
D08312,9,5,2250,30,0,0,New Donors
D08313,5,5,2250,35,0,0,New Donors
D08314,1,1,450,1,1,3,New Donors
D08315,4,4,1800,16,0,0,New Donors
D08316,0,9,4050,45,1,3,New Donors
D08317,12,2,900,12,0,1,At Risk
D08318,0,1,450,0,1,3,New Donors
D08319,12,8,3600,56,0,1,At Risk
D08320,2,8,3600,32,1,3,New Donors
D08321,2,1,450,2,1,3,New Donors
D08322,2,50,22500,120,1,4,Loyal
D08323,11,6,2700,18,0,1,At Risk
D08324,5,1,450,5,0,0,New Donors
D08325,0,2,900,14,1,3,New Donors
D08326,2,2,900,12,1,3,New Donors
D08327,1,1,450,1,1,3,New Donors
D08328,1,1,450,1,1,3,New Donors
D08329,0,2,900,6,1,3,New Donors
D08330,15,3,1350,15,0,1,At Risk
D08331,12,2,900,12,0,1,At Risk
D08332,1,1,450,1,1,3,New Donors
D08333,3,4,1800,24,1,3,New Donors
D08334,4,2,900,10,0,0,New Donors
D08335,0,2,900,6,1,3,New Donors
D08336,8,2,900,14,0,0,New Donors
D08337,1,2,900,10,1,3,New Donors
D08338,3,6,2700,24,1,3,New Donors
D08339,2,4,1800,12,1,3,New Donors
D08340,3,2,900,10,1,3,New Donors
D08341,4,1,450,4,0,0,New Donors
D08342,6,2,900,6,0,0,New Donors
D08343,0,3,1350,12,1,3,New Donors
D08344,4,3,1350,9,0,0,New Donors
D08345,8,17,7650,68,0,2,Loyal
D08346,3,4,1800,24,1,3,New Donors
D08347,4,1,450,4,0,0,New Donors
D08348,4,1,450,4,0,0,New Donors
D08349,10,11,4950,33,0,1,At Risk
D08350,5,1,450,5,0,0,New Donors
D08351,6,50,22500,120,0,4,Loyal
D08352,14,3,1350,21,0,1,At Risk
D08353,4,1,450,4,0,0,New Donors
D08354,2,2,900,14,1,3,New Donors
D08355,1,1,450,1,1,3,New Donors
D08356,0,2,900,10,1,3,New Donors
D08357,2,1,450,2,1,3,New Donors
D08358,10,7,3150,21,0,1,At Risk
D08359,0,1,450,0,1,3,New Donors
D08360,0,2,900,10,1,3,New Donors
D08361,0,6,2700,30,1,3,New Donors
D08362,4,7,3150,28,0,0,New Donors
D08363,3,6,2700,24,1,3,New Donors
D08364,3,1,450,3,1,3,New Donors
D08365,4,1,450,4,0,0,New Donors
D08366,4,4,1800,20,0,0,New Donors
D08367,3,3,1350,15,1,3,New Donors
D08368,1,3,1350,18,1,3,New Donors
D08369,8,3,1350,9,0,0,New Donors
D08370,12,3,1350,12,0,1,At Risk
D08371,1,1,450,1,1,3,New Donors
D08372,0,6,2700,36,1,3,New Donors
D08373,3,5,2250,20,1,3,New Donors
D08374,3,1,450,3,1,3,New Donors
D08375,1,7,3150,42,1,3,New Donors
D08376,0,1,450,0,1,3,New Donors
D08377,0,2,900,12,1,3,New Donors
D08378,0,3,1350,18,1,3,New Donors
D08379,5,1,450,5,0,0,New Donors
D08380,5,1,450,5,0,0,New Donors
D08381,4,6,2700,36,0,0,New Donors
D08382,0,2,900,8,1,3,New Donors
D08383,5,1,450,5,0,0,New Donors
D08384,7,5,2250,30,0,0,New Donors
D08385,3,2,900,12,1,3,New Donors
D08386,3,3,1350,12,1,3,New Donors
D08387,29,13,5850,39,0,1,At Risk
D08388,10,2,900,10,0,0,New Donors
D08389,2,3,1350,12,1,3,New Donors
D08390,4,3,1350,21,0,0,New Donors
D08391,11,3,1350,18,0,1,At Risk
D08392,4,1,450,4,0,0,New Donors
D08393,5,16,7200,112,0,2,Loyal
D08394,2,3,1350,12,1,3,New Donors
D08395,10,2,900,10,0,0,New Donors
D08396,7,2,900,12,0,0,New Donors
D08397,2,9,4050,45,1,2,Loyal
D08398,6,3,1350,21,0,0,New Donors
D08399,2,1,450,2,1,3,New Donors
D08400,1,1,450,1,1,3,New Donors
D08401,5,23,10350,120,0,2,Loyal
D08402,4,2,900,8,0,0,New Donors
D08403,1,3,1350,9,1,3,New Donors
D08404,1,26,11700,120,1,2,Loyal
D08405,13,9,4050,54,0,1,At Risk
D08406,0,1,450,0,1,3,New Donors
D08407,7,2,900,14,0,0,New Donors
D08408,4,5,2250,35,0,0,New Donors
D08409,3,3,1350,21,1,3,New Donors
D08410,3,2,900,10,1,3,New Donors
D08411,3,7,3150,49,1,3,New Donors
D08412,0,2,900,10,1,3,New Donors
D08413,10,5,2250,35,0,1,At Risk
D08414,1,3,1350,9,1,3,New Donors
D08415,0,1,450,0,1,3,New Donors
D08416,6,2,900,6,0,0,New Donors
D08417,0,3,1350,21,1,3,New Donors
D08418,4,11,4950,33,0,2,Loyal
D08419,0,3,1350,21,1,3,New Donors
D08420,0,21,9450,120,1,2,Loyal
D08421,0,2,900,6,1,3,New Donors
D08422,8,2,900,10,0,0,New Donors
D08423,3,1,450,3,1,3,New Donors
D08424,1,11,4950,77,1,2,Loyal
D08425,5,1,450,5,0,0,New Donors
D08426,9,3,1350,12,0,0,New Donors
D08427,2,1,450,2,1,3,New Donors
D08428,1,8,3600,56,1,3,New Donors
D08429,12,5,2250,25,0,1,At Risk
D08430,11,2,900,12,0,1,At Risk
D08431,1,2,900,10,1,3,New Donors
D08432,0,11,4950,66,1,2,Loyal
D08433,7,37,16650,120,0,4,Loyal
D08434,2,3,1350,12,1,3,New Donors
D08435,0,4,1800,24,1,3,New Donors
D08436,5,7,3150,21,0,0,New Donors
D08437,9,3,1350,9,0,0,New Donors
D08438,1,1,450,1,1,3,New Donors
D08439,5,18,8100,72,0,2,Loyal
D08440,2,3,1350,12,1,3,New Donors
D08441,6,13,5850,91,0,2,Loyal
D08442,10,3,1350,12,0,0,New Donors
D08443,0,1,450,0,1,3,New Donors
D08444,4,2,900,8,0,0,New Donors
D08445,3,12,5400,84,1,2,Loyal
