date,component,blood_type,demand_units,day_of_week,month,is_weekend,is_holiday_season
2023-07-20,Cryoprecipitate,B-,1,3,7,0,0
2023-07-20,Cryoprecipitate,AB-,1,3,7,0,0
2023-07-21,Packed RBC,O+,25,4,7,0,0
2023-07-21,Packed RBC,A+,20,4,7,0,0
2023-07-21,Packed RBC,B+,14,4,7,0,0
2023-07-21,Packed RBC,AB+,3,4,7,0,0
2023-07-21,Packed RBC,O-,5,4,7,0,0
2023-07-21,Packed RBC,A-,1,4,7,0,0
2023-07-21,Packed RBC,B-,1,4,7,0,0
2023-07-21,Packed RBC,AB-,1,4,7,0,0
2023-07-21,Platelets,O+,12,4,7,0,0
2023-07-21,Platelets,A+,10,4,7,0,0
2023-07-21,Platelets,B+,6,4,7,0,0
2023-07-21,Platelets,AB+,2,4,7,0,0
2023-07-21,Platelets,O-,2,4,7,0,0
2023-07-21,Platelets,A-,1,4,7,0,0
2023-07-21,Platelets,B-,1,4,7,0,0
2023-07-21,Platelets,AB-,1,4,7,0,0
2023-07-21,Fresh Frozen Plasma,O+,9,4,7,0,0
2023-07-21,Fresh Frozen Plasma,A+,5,4,7,0,0
2023-07-21,Fresh Frozen Plasma,B+,5,4,7,0,0
2023-07-21,Fresh Frozen Plasma,AB+,1,4,7,0,0
2023-07-21,Fresh Frozen Plasma,O-,2,4,7,0,0
2023-07-21,Fresh Frozen Plasma,A-,1,4,7,0,0
2023-07-21,Fresh Frozen Plasma,B-,1,4,7,0,0
2023-07-21,Fresh Frozen Plasma,AB-,1,4,7,0,0
2023-07-21,Cryoprecipitate,O+,3,4,7,0,0
2023-07-21,Cryoprecipitate,A+,3,4,7,0,0
2023-07-21,Cryoprecipitate,B+,1,4,7,0,0
2023-07-21,Cryoprecipitate,AB+,2,4,7,0,0
2023-07-21,Cryoprecipitate,O-,1,4,7,0,0
2023-07-21,Cryoprecipitate,A-,1,4,7,0,0
2023-07-21,Cryoprecipitate,B-,1,4,7,0,0
2023-07-21,Cryoprecipitate,AB-,1,4,7,0,0
2023-07-22,Packed RBC,O+,22,5,7,1,0
2023-07-22,Packed RBC,A+,16,5,7,1,0
2023-07-22,Packed RBC,B+,12,5,7,1,0
2023-07-22,Packed RBC,AB+,1,5,7,1,0
2023-07-22,Packed RBC,O-,3,5,7,1,0
2023-07-22,Packed RBC,A-,1,5,7,1,0
2023-07-22,Packed RBC,B-,1,5,7,1,0
2023-07-22,Packed RBC,AB-,2,5,7,1,0
2023-07-22,Platelets,O+,9,5,7,1,0
2023-07-22,Platelets,A+,6,5,7,1,0
2023-07-22,Platelets,B+,6,5,7,1,0
2023-07-22,Platelets,AB+,1,5,7,1,0
2023-07-22,Platelets,O-,1,5,7,1,0
2023-07-22,Platelets,A-,1,5,7,1,0
2023-07-22,Platelets,B-,1,5,7,1,0
2023-07-22,Platelets,AB-,2,5,7,1,0
2023-07-22,Fresh Frozen Plasma,O+,8,5,7,1,0
2023-07-22,Fresh Frozen Plasma,A+,6,5,7,1,0
2023-07-22,Fresh Frozen Plasma,B+,3,5,7,1,0
2023-07-22,Fresh Frozen Plasma,AB+,1,5,7,1,0
2023-07-22,Fresh Frozen Plasma,O-,3,5,7,1,0
2023-07-22,Fresh Frozen Plasma,A-,1,5,7,1,0
2023-07-22,Fresh Frozen Plasma,B-,1,5,7,1,0
2023-07-22,Fresh Frozen Plasma,AB-,1,5,7,1,0
2023-07-22,Cryoprecipitate,O+,2,5,7,1,0
2023-07-22,Cryoprecipitate,A+,1,5,7,1,0
2023-07-22,Cryoprecipitate,B+,1,5,7,1,0
2023-07-22,Cryoprecipitate,AB+,1,5,7,1,0
2023-07-22,Cryoprecipitate,O-,1,5,7,1,0
2023-07-22,Cryoprecipitate,A-,1,5,7,1,0
2023-07-22,Cryoprecipitate,B-,1,5,7,1,0
2023-07-22,Cryoprecipitate,AB-,1,5,7,1,0
2023-07-23,Packed RBC,O+,19,6,7,1,0
2023-07-23,Packed RBC,A+,13,6,7,1,0
2023-07-23,Packed RBC,B+,10,6,7,1,0
2023-07-23,Packed RBC,AB+,1,6,7,1,0
2023-07-23,Packed RBC,O-,3,6,7,1,0
2023-07-23,Packed RBC,A-,1,6,7,1,0
2023-07-23,Packed RBC,B-,1,6,7,1,0
2023-07-23,Packed RBC,AB-,1,6,7,1,0
2023-07-23,Platelets,O+,6,6,7,1,0
2023-07-23,Platelets,A+,5,6,7,1,0
2023-07-23,Platelets,B+,4,6,7,1,0
2023-07-23,Platelets,AB+,1,6,7,1,0
2023-07-23,Platelets,O-,2,6,7,1,0
2023-07-23,Platelets,A-,1,6,7,1,0
2023-07-23,Platelets,B-,1,6,7,1,0
2023-07-23,Platelets,AB-,1,6,7,1,0
2023-07-23,Fresh Frozen Plasma,O+,6,6,7,1,0
2023-07-23,Fresh Frozen Plasma,A+,4,6,7,1,0
2023-07-23,Fresh Frozen Plasma,B+,5,6,7,1,0
2023-07-23,Fresh Frozen Plasma,AB+,1,6,7,1,0
2023-07-23,Fresh Frozen Plasma,O-,2,6,7,1,0
2023-07-23,Fresh Frozen Plasma,A-,1,6,7,1,0
2023-07-23,Fresh Frozen Plasma,B-,1,6,7,1,0
2023-07-23,Fresh Frozen Plasma,AB-,1,6,7,1,0
2023-07-23,Cryoprecipitate,O+,1,6,7,1,0
2023-07-23,Cryoprecipitate,A+,1,6,7,1,0
2023-07-23,Cryoprecipitate,B+,1,6,7,1,0
2023-07-23,Cryoprecipitate,AB+,2,6,7,1,0
2023-07-23,Cryoprecipitate,O-,1,6,7,1,0
2023-07-23,Cryoprecipitate,A-,1,6,7,1,0
2023-07-23,Cryoprecipitate,B-,1,6,7,1,0
2023-07-23,Cryoprecipitate,AB-,1,6,7,1,0
2023-07-24,Packed RBC,O+,30,0,7,0,0
2023-07-24,Packed RBC,A+,23,0,7,0,0
2023-07-24,Packed RBC,B+,18,0,7,0,0
2023-07-24,Packed RBC,AB+,4,0,7,0,0
2023-07-24,Packed RBC,O-,6,0,7,0,0
2023-07-24,Packed RBC,A-,1,0,7,0,0
2023-07-24,Packed RBC,B-,1,0,7,0,0
2023-07-24,Packed RBC,AB-,1,0,7,0,0
2023-07-24,Platelets,O+,12,0,7,0,0
2023-07-24,Platelets,A+,9,0,7,0,0
2023-07-24,Platelets,B+,6,0,7,0,0
2023-07-24,Platelets,AB+,1,0,7,0,0
2023-07-24,Platelets,O-,1,0,7,0,0
2023-07-24,Platelets,A-,1,0,7,0,0
2023-07-24,Platelets,B-,1,0,7,0,0
2023-07-24,Platelets,AB-,1,0,7,0,0
2023-07-24,Fresh Frozen Plasma,O+,11,0,7,0,0
2023-07-24,Fresh Frozen Plasma,A+,9,0,7,0,0
2023-07-24,Fresh Frozen Plasma,B+,7,0,7,0,0
2023-07-24,Fresh Frozen Plasma,AB+,3,0,7,0,0
2023-07-24,Fresh Frozen Plasma,O-,2,0,7,0,0
2023-07-24,Fresh Frozen Plasma,A-,1,0,7,0,0
2023-07-24,Fresh Frozen Plasma,B-,1,0,7,0,0
2023-07-24,Fresh Frozen Plasma,AB-,1,0,7,0,0
2023-07-24,Cryoprecipitate,O+,3,0,7,0,0
2023-07-24,Cryoprecipitate,A+,2,0,7,0,0
2023-07-24,Cryoprecipitate,B+,1,0,7,0,0
2023-07-24,Cryoprecipitate,AB+,1,0,7,0,0
2023-07-24,Cryoprecipitate,O-,1,0,7,0,0
2023-07-24,Cryoprecipitate,A-,1,0,7,0,0
2023-07-24,Cryoprecipitate,B-,1,0,7,0,0
2023-07-24,Cryoprecipitate,AB-,1,0,7,0,0
2023-07-25,Packed RBC,O+,30,1,7,0,0
2023-07-25,Packed RBC,A+,22,1,7,0,0
2023-07-25,Packed RBC,B+,17,1,7,0,0
2023-07-25,Packed RBC,AB+,4,1,7,0,0
2023-07-25,Packed RBC,O-,4,1,7,0,0
2023-07-25,Packed RBC,A-,2,1,7,0,0
2023-07-25,Packed RBC,B-,2,1,7,0,0
2023-07-25,Packed RBC,AB-,1,1,7,0,0
2023-07-25,Platelets,O+,13,1,7,0,0
2023-07-25,Platelets,A+,9,1,7,0,0
2023-07-25,Platelets,B+,6,1,7,0,0
2023-07-25,Platelets,AB+,1,1,7,0,0
2023-07-25,Platelets,O-,1,1,7,0,0
2023-07-25,Platelets,A-,1,1,7,0,0
2023-07-25,Platelets,B-,1,1,7,0,0
2023-07-25,Platelets,AB-,1,1,7,0,0
2023-07-25,Fresh Frozen Plasma,O+,12,1,7,0,0
2023-07-25,Fresh Frozen Plasma,A+,7,1,7,0,0
2023-07-25,Fresh Frozen Plasma,B+,5,1,7,0,0
2023-07-25,Fresh Frozen Plasma,AB+,1,1,7,0,0
2023-07-25,Fresh Frozen Plasma,O-,3,1,7,0,0
2023-07-25,Fresh Frozen Plasma,A-,1,1,7,0,0
2023-07-25,Fresh Frozen Plasma,B-,1,1,7,0,0
2023-07-25,Fresh Frozen Plasma,AB-,1,1,7,0,0
2023-07-25,Cryoprecipitate,O+,2,1,7,0,0
2023-07-25,Cryoprecipitate,A+,3,1,7,0,0
2023-07-25,Cryoprecipitate,B+,2,1,7,0,0
2023-07-25,Cryoprecipitate,AB+,1,1,7,0,0
2023-07-25,Cryoprecipitate,O-,1,1,7,0,0
2023-07-25,Cryoprecipitate,A-,1,1,7,0,0
2023-07-25,Cryoprecipitate,B-,1,1,7,0,0
2023-07-25,Cryoprecipitate,AB-,1,1,7,0,0
2023-07-26,Packed RBC,O+,30,2,7,0,0
2023-07-26,Packed RBC,A+,24,2,7,0,0
2023-07-26,Packed RBC,B+,17,2,7,0,0
2023-07-26,Packed RBC,AB+,2,2,7,0,0
2023-07-26,Packed RBC,O-,4,2,7,0,0
2023-07-26,Packed RBC,A-,1,2,7,0,0
2023-07-26,Packed RBC,B-,2,2,7,0,0
2023-07-26,Packed RBC,AB-,2,2,7,0,0
2023-07-26,Platelets,O+,8,2,7,0,0
2023-07-26,Platelets,A+,5,2,7,0,0
2023-07-26,Platelets,B+,7,2,7,0,0
2023-07-26,Platelets,AB+,1,2,7,0,0
2023-07-26,Platelets,O-,1,2,7,0,0
2023-07-26,Platelets,A-,1,2,7,0,0
2023-07-26,Platelets,B-,1,2,7,0,0
2023-07-26,Platelets,AB-,1,2,7,0,0
2023-07-26,Fresh Frozen Plasma,O+,10,2,7,0,0
2023-07-26,Fresh Frozen Plasma,A+,7,2,7,0,0
2023-07-26,Fresh Frozen Plasma,B+,6,2,7,0,0
2023-07-26,Fresh Frozen Plasma,AB+,2,2,7,0,0
2023-07-26,Fresh Frozen Plasma,O-,2,2,7,0,0
2023-07-26,Fresh Frozen Plasma,A-,1,2,7,0,0
2023-07-26,Fresh Frozen Plasma,B-,1,2,7,0,0
2023-07-26,Fresh Frozen Plasma,AB-,1,2,7,0,0
2023-07-26,Cryoprecipitate,O+,3,2,7,0,0
2023-07-26,Cryoprecipitate,A+,2,2,7,0,0
2023-07-26,Cryoprecipitate,B+,1,2,7,0,0
2023-07-26,Cryoprecipitate,AB+,1,2,7,0,0
2023-07-26,Cryoprecipitate,O-,1,2,7,0,0
2023-07-26,Cryoprecipitate,A-,1,2,7,0,0
2023-07-26,Cryoprecipitate,B-,1,2,7,0,0
2023-07-26,Cryoprecipitate,AB-,1,2,7,0,0
2023-07-27,Packed RBC,O+,21,3,7,0,0
2023-07-27,Packed RBC,A+,15,3,7,0,0
2023-07-27,Packed RBC,B+,10,3,7,0,0
2023-07-27,Packed RBC,AB+,3,3,7,0,0
2023-07-27,Packed RBC,O-,3,3,7,0,0
2023-07-27,Packed RBC,A-,2,3,7,0,0
2023-07-27,Packed RBC,B-,2,3,7,0,0
2023-07-27,Packed RBC,AB-,1,3,7,0,0
2023-07-27,Platelets,O+,10,3,7,0,0
2023-07-27,Platelets,A+,11,3,7,0,0
2023-07-27,Platelets,B+,7,3,7,0,0
2023-07-27,Platelets,AB+,1,3,7,0,0
2023-07-27,Platelets,O-,3,3,7,0,0
2023-07-27,Platelets,A-,1,3,7,0,0
2023-07-27,Platelets,B-,1,3,7,0,0
2023-07-27,Platelets,AB-,1,3,7,0,0
2023-07-27,Fresh Frozen Plasma,O+,11,3,7,0,0
2023-07-27,Fresh Frozen Plasma,A+,8,3,7,0,0
2023-07-27,Fresh Frozen Plasma,B+,6,3,7,0,0
2023-07-27,Fresh Frozen Plasma,AB+,1,3,7,0,0
2023-07-27,Fresh Frozen Plasma,O-,1,3,7,0,0
2023-07-27,Fresh Frozen Plasma,A-,1,3,7,0,0
2023-07-27,Fresh Frozen Plasma,B-,1,3,7,0,0
2023-07-27,Fresh Frozen Plasma,AB-,1,3,7,0,0
2023-07-27,Cryoprecipitate,O+,3,3,7,0,0
2023-07-27,Cryoprecipitate,A+,4,3,7,0,0
2023-07-27,Cryoprecipitate,B+,1,3,7,0,0
2023-07-27,Cryoprecipitate,AB+,1,3,7,0,0
2023-07-27,Cryoprecipitate,O-,1,3,7,0,0
2023-07-27,Cryoprecipitate,A-,1,3,7,0,0
2023-07-27,Cryoprecipitate,B-,1,3,7,0,0
2023-07-27,Cryoprecipitate,AB-,1,3,7,0,0
2023-07-28,Packed RBC,O+,36,4,7,0,0
2023-07-28,Packed RBC,A+,27,4,7,0,0
2023-07-28,Packed RBC,B+,19,4,7,0,0
2023-07-28,Packed RBC,AB+,4,4,7,0,0
2023-07-28,Packed RBC,O-,5,4,7,0,0
2023-07-28,Packed RBC,A-,1,4,7,0,0
2023-07-28,Packed RBC,B-,1,4,7,0,0
2023-07-28,Packed RBC,AB-,2,4,7,0,0
2023-07-28,Platelets,O+,10,4,7,0,0
2023-07-28,Platelets,A+,7,4,7,0,0
2023-07-28,Platelets,B+,5,4,7,0,0
2023-07-28,Platelets,AB+,1,4,7,0,0
2023-07-28,Platelets,O-,2,4,7,0,0
2023-07-28,Platelets,A-,1,4,7,0,0
2023-07-28,Platelets,B-,1,4,7,0,0
2023-07-28,Platelets,AB-,1,4,7,0,0
2023-07-28,Fresh Frozen Plasma,O+,11,4,7,0,0
2023-07-28,Fresh Frozen Plasma,A+,6,4,7,0,0
2023-07-28,Fresh Frozen Plasma,B+,4,4,7,0,0
2023-07-28,Fresh Frozen Plasma,AB+,1,4,7,0,0
2023-07-28,Fresh Frozen Plasma,O-,3,4,7,0,0
2023-07-28,Fresh Frozen Plasma,A-,1,4,7,0,0
2023-07-28,Fresh Frozen Plasma,B-,1,4,7,0,0
2023-07-28,Fresh Frozen Plasma,AB-,1,4,7,0,0
2023-07-28,Cryoprecipitate,O+,4,4,7,0,0
2023-07-28,Cryoprecipitate,A+,3,4,7,0,0
2023-07-28,Cryoprecipitate,B+,2,4,7,0,0
2023-07-28,Cryoprecipitate,AB+,2,4,7,0,0
2023-07-28,Cryoprecipitate,O-,1,4,7,0,0
2023-07-28,Cryoprecipitate,A-,1,4,7,0,0
2023-07-28,Cryoprecipitate,B-,1,4,7,0,0
2023-07-28,Cryoprecipitate,AB-,1,4,7,0,0
2023-07-29,Packed RBC,O+,25,5,7,1,0
2023-07-29,Packed RBC,A+,20,5,7,1,0
2023-07-29,Packed RBC,B+,15,5,7,1,0
2023-07-29,Packed RBC,AB+,2,5,7,1,0
2023-07-29,Packed RBC,O-,2,5,7,1,0
2023-07-29,Packed RBC,A-,1,5,7,1,0
2023-07-29,Packed RBC,B-,1,5,7,1,0
2023-07-29,Packed RBC,AB-,1,5,7,1,0
2023-07-29,Platelets,O+,9,5,7,1,0
2023-07-29,Platelets,A+,7,5,7,1,0
2023-07-29,Platelets,B+,7,5,7,1,0
2023-07-29,Platelets,AB+,1,5,7,1,0
2023-07-29,Platelets,O-,2,5,7,1,0
2023-07-29,Platelets,A-,1,5,7,1,0
2023-07-29,Platelets,B-,1,5,7,1,0
2023-07-29,Platelets,AB-,1,5,7,1,0
2023-07-29,Fresh Frozen Plasma,O+,3,5,7,1,0
2023-07-29,Fresh Frozen Plasma,A+,3,5,7,1,0
2023-07-29,Fresh Frozen Plasma,B+,2,5,7,1,0
2023-07-29,Fresh Frozen Plasma,AB+,1,5,7,1,0
2023-07-29,Fresh Frozen Plasma,O-,3,5,7,1,0
2023-07-29,Fresh Frozen Plasma,A-,1,5,7,1,0
2023-07-29,Fresh Frozen Plasma,B-,1,5,7,1,0
2023-07-29,Fresh Frozen Plasma,AB-,1,5,7,1,0
2023-07-29,Cryoprecipitate,O+,1,5,7,1,0
2023-07-29,Cryoprecipitate,A+,1,5,7,1,0
2023-07-29,Cryoprecipitate,B+,1,5,7,1,0
2023-07-29,Cryoprecipitate,AB+,1,5,7,1,0
2023-07-29,Cryoprecipitate,O-,1,5,7,1,0
2023-07-29,Cryoprecipitate,A-,1,5,7,1,0
2023-07-29,Cryoprecipitate,B-,1,5,7,1,0
2023-07-29,Cryoprecipitate,AB-,1,5,7,1,0
2023-07-30,Packed RBC,O+,21,6,7,1,0
2023-07-30,Packed RBC,A+,18,6,7,1,0
2023-07-30,Packed RBC,B+,11,6,7,1,0
2023-07-30,Packed RBC,AB+,1,6,7,1,0
2023-07-30,Packed RBC,O-,3,6,7,1,0
2023-07-30,Packed RBC,A-,1,6,7,1,0
2023-07-30,Packed RBC,B-,1,6,7,1,0
2023-07-30,Packed RBC,AB-,1,6,7,1,0
2023-07-30,Platelets,O+,11,6,7,1,0
2023-07-30,Platelets,A+,6,6,7,1,0
2023-07-30,Platelets,B+,6,6,7,1,0
2023-07-30,Platelets,AB+,1,6,7,1,0
2023-07-30,Platelets,O-,2,6,7,1,0
2023-07-30,Platelets,A-,1,6,7,1,0
2023-07-30,Platelets,B-,1,6,7,1,0
2023-07-30,Platelets,AB-,1,6,7,1,0
2023-07-30,Fresh Frozen Plasma,O+,8,6,7,1,0
2023-07-30,Fresh Frozen Plasma,A+,7,6,7,1,0
2023-07-30,Fresh Frozen Plasma,B+,5,6,7,1,0
2023-07-30,Fresh Frozen Plasma,AB+,1,6,7,1,0
2023-07-30,Fresh Frozen Plasma,O-,2,6,7,1,0
2023-07-30,Fresh Frozen Plasma,A-,1,6,7,1,0
2023-07-30,Fresh Frozen Plasma,B-,1,6,7,1,0
2023-07-30,Fresh Frozen Plasma,AB-,1,6,7,1,0
2023-07-30,Cryoprecipitate,O+,2,6,7,1,0
2023-07-30,Cryoprecipitate,A+,1,6,7,1,0
2023-07-30,Cryoprecipitate,B+,1,6,7,1,0
2023-07-30,Cryoprecipitate,AB+,1,6,7,1,0
2023-07-30,Cryoprecipitate,O-,1,6,7,1,0
2023-07-30,Cryoprecipitate,A-,1,6,7,1,0
2023-07-30,Cryoprecipitate,B-,1,6,7,1,0
2023-07-30,Cryoprecipitate,AB-,1,6,7,1,0
2023-07-31,Packed RBC,O+,24,0,7,0,0
2023-07-31,Packed RBC,A+,17,0,7,0,0
2023-07-31,Packed RBC,B+,11,0,7,0,0
2023-07-31,Packed RBC,AB+,3,0,7,0,0
2023-07-31,Packed RBC,O-,3,0,7,0,0
2023-07-31,Packed RBC,A-,2,0,7,0,0
2023-07-31,Packed RBC,B-,1,0,7,0,0
2023-07-31,Packed RBC,AB-,1,0,7,0,0
2023-07-31,Platelets,O+,12,0,7,0,0
2023-07-31,Platelets,A+,9,0,7,0,0
2023-07-31,Platelets,B+,7,0,7,0,0
2023-07-31,Platelets,AB+,2,0,7,0,0
2023-07-31,Platelets,O-,1,0,7,0,0
2023-07-31,Platelets,A-,1,0,7,0,0
2023-07-31,Platelets,B-,1,0,7,0,0
2023-07-31,Platelets,AB-,1,0,7,0,0
2023-07-31,Fresh Frozen Plasma,O+,6,0,7,0,0
2023-07-31,Fresh Frozen Plasma,A+,3,0,7,0,0
2023-07-31,Fresh Frozen Plasma,B+,2,0,7,0,0
2023-07-31,Fresh Frozen Plasma,AB+,1,0,7,0,0
2023-07-31,Fresh Frozen Plasma,O-,2,0,7,0,0
2023-07-31,Fresh Frozen Plasma,A-,1,0,7,0,0
2023-07-31,Fresh Frozen Plasma,B-,1,0,7,0,0
2023-07-31,Fresh Frozen Plasma,AB-,1,0,7,0,0
2023-07-31,Cryoprecipitate,O+,4,0,7,0,0
2023-07-31,Cryoprecipitate,A+,3,0,7,0,0
2023-07-31,Cryoprecipitate,B+,2,0,7,0,0
2023-07-31,Cryoprecipitate,AB+,1,0,7,0,0
2023-07-31,Cryoprecipitate,O-,1,0,7,0,0
2023-07-31,Cryoprecipitate,A-,2,0,7,0,0
2023-07-31,Cryoprecipitate,B-,1,0,7,0,0
2023-07-31,Cryoprecipitate,AB-,1,0,7,0,0
2023-08-01,Packed RBC,O+,31,1,8,0,0
2023-08-01,Packed RBC,A+,23,1,8,0,0
2023-08-01,Packed RBC,B+,18,1,8,0,0
2023-08-01,Packed RBC,AB+,4,1,8,0,0
2023-08-01,Packed RBC,O-,4,1,8,0,0
2023-08-01,Packed RBC,A-,1,1,8,0,0
2023-08-01,Packed RBC,B-,1,1,8,0,0
2023-08-01,Packed RBC,AB-,1,1,8,0,0
2023-08-01,Platelets,O+,11,1,8,0,0
2023-08-01,Platelets,A+,7,1,8,0,0
2023-08-01,Platelets,B+,8,1,8,0,0
2023-08-01,Platelets,AB+,1,1,8,0,0
2023-08-01,Platelets,O-,1,1,8,0,0
2023-08-01,Platelets,A-,1,1,8,0,0
2023-08-01,Platelets,B-,1,1,8,0,0
2023-08-01,Platelets,AB-,1,1,8,0,0
2023-08-01,Fresh Frozen Plasma,O+,11,1,8,0,0
2023-08-01,Fresh Frozen Plasma,A+,9,1,8,0,0
2023-08-01,Fresh Frozen Plasma,B+,4,1,8,0,0
2023-08-01,Fresh Frozen Plasma,AB+,1,1,8,0,0
2023-08-01,Fresh Frozen Plasma,O-,2,1,8,0,0
2023-08-01,Fresh Frozen Plasma,A-,1,1,8,0,0
2023-08-01,Fresh Frozen Plasma,B-,1,1,8,0,0
2023-08-01,Fresh Frozen Plasma,AB-,1,1,8,0,0
2023-08-01,Cryoprecipitate,O+,2,1,8,0,0
2023-08-01,Cryoprecipitate,A+,3,1,8,0,0
2023-08-01,Cryoprecipitate,B+,3,1,8,0,0
2023-08-01,Cryoprecipitate,AB+,1,1,8,0,0
2023-08-01,Cryoprecipitate,O-,1,1,8,0,0
2023-08-01,Cryoprecipitate,A-,1,1,8,0,0
2023-08-01,Cryoprecipitate,B-,1,1,8,0,0
2023-08-01,Cryoprecipitate,AB-,1,1,8,0,0
2023-08-02,Packed RBC,O+,28,2,8,0,0
2023-08-02,Packed RBC,A+,22,2,8,0,0
2023-08-02,Packed RBC,B+,13,2,8,0,0
2023-08-02,Packed RBC,AB+,4,2,8,0,0
2023-08-02,Packed RBC,O-,4,2,8,0,0
2023-08-02,Packed RBC,A-,3,2,8,0,0
2023-08-02,Packed RBC,B-,1,2,8,0,0
2023-08-02,Packed RBC,AB-,1,2,8,0,0
2023-08-02,Platelets,O+,9,2,8,0,0
2023-08-02,Platelets,A+,9,2,8,0,0
2023-08-02,Platelets,B+,4,2,8,0,0
2023-08-02,Platelets,AB+,1,2,8,0,0
2023-08-02,Platelets,O-,1,2,8,0,0
2023-08-02,Platelets,A-,1,2,8,0,0
2023-08-02,Platelets,B-,1,2,8,0,0
2023-08-02,Platelets,AB-,1,2,8,0,0
2023-08-02,Fresh Frozen Plasma,O+,10,2,8,0,0
2023-08-02,Fresh Frozen Plasma,A+,6,2,8,0,0
2023-08-02,Fresh Frozen Plasma,B+,5,2,8,0,0
2023-08-02,Fresh Frozen Plasma,AB+,1,2,8,0,0
2023-08-02,Fresh Frozen Plasma,O-,2,2,8,0,0
2023-08-02,Fresh Frozen Plasma,A-,1,2,8,0,0
2023-08-02,Fresh Frozen Plasma,B-,1,2,8,0,0
2023-08-02,Fresh Frozen Plasma,AB-,1,2,8,0,0
2023-08-02,Cryoprecipitate,O+,5,2,8,0,0
2023-08-02,Cryoprecipitate,A+,1,2,8,0,0
2023-08-02,Cryoprecipitate,B+,1,2,8,0,0
2023-08-02,Cryoprecipitate,AB+,1,2,8,0,0
2023-08-02,Cryoprecipitate,O-,1,2,8,0,0
2023-08-02,Cryoprecipitate,A-,1,2,8,0,0
2023-08-02,Cryoprecipitate,B-,1,2,8,0,0
2023-08-02,Cryoprecipitate,AB-,1,2,8,0,0
2023-08-03,Packed RBC,O+,37,3,8,0,0
2023-08-03,Packed RBC,A+,29,3,8,0,0
2023-08-03,Packed RBC,B+,21,3,8,0,0
2023-08-03,Packed RBC,AB+,4,3,8,0,0
2023-08-03,Packed RBC,O-,7,3,8,0,0
2023-08-03,Packed RBC,A-,2,3,8,0,0
2023-08-03,Packed RBC,B-,1,3,8,0,0
2023-08-03,Packed RBC,AB-,1,3,8,0,0
2023-08-03,Platelets,O+,15,3,8,0,0
2023-08-03,Platelets,A+,10,3,8,0,0
2023-08-03,Platelets,B+,7,3,8,0,0
2023-08-03,Platelets,AB+,1,3,8,0,0
2023-08-03,Platelets,O-,2,3,8,0,0
2023-08-03,Platelets,A-,2,3,8,0,0
2023-08-03,Platelets,B-,1,3,8,0,0
2023-08-03,Platelets,AB-,1,3,8,0,0
2023-08-03,Fresh Frozen Plasma,O+,7,3,8,0,0
2023-08-03,Fresh Frozen Plasma,A+,5,3,8,0,0
2023-08-03,Fresh Frozen Plasma,B+,3,3,8,0,0
2023-08-03,Fresh Frozen Plasma,AB+,1,3,8,0,0
2023-08-03,Fresh Frozen Plasma,O-,1,3,8,0,0
2023-08-03,Fresh Frozen Plasma,A-,1,3,8,0,0
2023-08-03,Fresh Frozen Plasma,B-,1,3,8,0,0
2023-08-03,Fresh Frozen Plasma,AB-,1,3,8,0,0
2023-08-03,Cryoprecipitate,O+,3,3,8,0,0
2023-08-03,Cryoprecipitate,A+,3,3,8,0,0
2023-08-03,Cryoprecipitate,B+,1,3,8,0,0
2023-08-03,Cryoprecipitate,AB+,1,3,8,0,0
2023-08-03,Cryoprecipitate,O-,1,3,8,0,0
2023-08-03,Cryoprecipitate,A-,1,3,8,0,0
2023-08-03,Cryoprecipitate,B-,2,3,8,0,0
2023-08-03,Cryoprecipitate,AB-,1,3,8,0,0
2023-08-04,Packed RBC,O+,33,4,8,0,0
2023-08-04,Packed RBC,A+,23,4,8,0,0
2023-08-04,Packed RBC,B+,16,4,8,0,0
2023-08-04,Packed RBC,AB+,4,4,8,0,0
2023-08-04,Packed RBC,O-,5,4,8,0,0
2023-08-04,Packed RBC,A-,1,4,8,0,0
2023-08-04,Packed RBC,B-,1,4,8,0,0
2023-08-04,Packed RBC,AB-,1,4,8,0,0
2023-08-04,Platelets,O+,14,4,8,0,0
2023-08-04,Platelets,A+,10,4,8,0,0
2023-08-04,Platelets,B+,6,4,8,0,0
2023-08-04,Platelets,AB+,1,4,8,0,0
2023-08-04,Platelets,O-,1,4,8,0,0
2023-08-04,Platelets,A-,1,4,8,0,0
2023-08-04,Platelets,B-,1,4,8,0,0
2023-08-04,Platelets,AB-,1,4,8,0,0
2023-08-04,Fresh Frozen Plasma,O+,8,4,8,0,0
2023-08-04,Fresh Frozen Plasma,A+,6,4,8,0,0
2023-08-04,Fresh Frozen Plasma,B+,5,4,8,0,0
2023-08-04,Fresh Frozen Plasma,AB+,1,4,8,0,0
2023-08-04,Fresh Frozen Plasma,O-,1,4,8,0,0
2023-08-04,Fresh Frozen Plasma,A-,1,4,8,0,0
2023-08-04,Fresh Frozen Plasma,B-,1,4,8,0,0
2023-08-04,Fresh Frozen Plasma,AB-,1,4,8,0,0
2023-08-04,Cryoprecipitate,O+,7,4,8,0,0
2023-08-04,Cryoprecipitate,A+,7,4,8,0,0
2023-08-04,Cryoprecipitate,B+,4,4,8,0,0
2023-08-04,Cryoprecipitate,AB+,2,4,8,0,0
2023-08-04,Cryoprecipitate,O-,1,4,8,0,0
2023-08-04,Cryoprecipitate,A-,1,4,8,0,0
2023-08-04,Cryoprecipitate,B-,1,4,8,0,0
